id_comentario,responsavel,termo_original,entidade_aproximada,distancia
3299,Serviços,carregamento,carregamento,0
3299,Serviços,relatórios,relatorio,2
3299,Serviços,integrar,integracao,3
3299,Serviços,sistema,sistema,0
3299,Serviços,cartão,cartao,1
3299,Serviços,duas,bug,3
3299,Serviços,sitema,sistema,1
3299,Serviços,platafroma,plataforma,2
3300,Pós-venda,relatórios,relatorio,2
3300,Pós-venda,carregamento,carregamento,0
3300,Pós-venda,relatórios,relatorio,2
3300,Pós-venda,atendimento,atendimento,0
3300,Pós-venda,erro,erro,0
3300,Pós-venda,pagamento,pagamento,0
3300,Pós-venda,pagamento,pagamento,0
3300,Pós-venda,erro,erro,0
3300,Pós-venda,limite,limite,0
3300,Pós-venda,ploblema,problema,1
3301,Produto,transferência,transferencia,1
3301,Produto,erro,erro,0
3301,Produto,extrato,extrato,0
3301,Produto,pagamentos,pagamento,1
3301,Produto,transferência,transferencia,1
3301,Produto,pagamentos,pagamento,1
3301,Produto,duas,bug,3
3301,Produto,pagamentos,pagamento,1
3302,Suporte,carregamento,carregamento,0
3302,Suporte,relatórios,relatorio,2
3302,Suporte,sitema,sistema,1
3302,Suporte,demoro,erro,3
3303,Suporte,integração,integracao,2
3303,Suporte,pagamento,pagamento,0
3303,Suporte,erro,erro,0
3303,Suporte,usabilidade,usabilidade,0
3303,Suporte,atendimento,atendimento,0
3304,Suporte,boleto,boleto,0
3304,Suporte,erro,erro,0
3304,Suporte,boleto,boleto,0
3304,Suporte,limite,limite,0
3304,Suporte,duas,bug,3
3304,Suporte,carregamento,carregamento,0
3304,Suporte,relatórios,relatorio,2
3305,Produto,boleto,boleto,0
3305,Produto,erro,erro,0
3305,Produto,extrato,extrato,0
3305,Produto,suporte,suporte,0
3305,Produto,pediu,pix,3
3305,Produto,erro,erro,0
3305,Produto,boleto,boleto,0
3305,Produto,sitema,sistema,1
3306,Suporte,carregamento,carregamento,0
3306,Suporte,relatórios,relatorio,2
3306,Suporte,integrar,integracao,3
3306,Suporte,sistema,sistema,0
3306,Suporte,erro,erro,0
3306,Suporte,login,login,0
3306,Suporte,atendimento,atendimento,0
3306,Suporte,suporte,suporte,0
3306,Suporte,pediu,pix,3
3307,Suporte,nada,api,3
3308,Geral,carregamento,carregamento,0
3308,Geral,relatórios,relatorio,2
3308,Geral,suporte,suporte,0
3308,Geral,pediu,pix,3
3308,Geral,atendimento,atendimento,0
3309,Geral,consultar,consultor,1
3309,Geral,limite,limite,0
3309,Geral,integração,integracao,2
3309,Geral,duas,bug,3
3309,Geral,integração,integracao,2
3309,Geral,ploblema,problema,1
3310,Geral,erro,erro,0
3310,Geral,cadastro,cadastro,0
3310,Geral,login,login,0
3310,Geral,suporte,suporte,0
3310,Geral,pediu,pix,3
3310,Geral,login,login,0
3310,Geral,cadastro,cadastro,0
3310,Geral,erro,erro,0
3310,Geral,usabilidade,usabilidade,0
3311,Suporte,usabilidade,usabilidade,0
3311,Suporte,usabilidade,usabilidade,0
3311,Suporte,carregamento,carregamento,0
3311,Suporte,relatórios,relatorio,2
3311,Suporte,pagamento,pagamento,0
3311,Suporte,usabilidade,usabilidade,0
3311,Suporte,duas,bug,3
3312,Serviços,carregamento,carregamento,0
3312,Serviços,relatórios,relatorio,2
3312,Serviços,cadastro,cadastro,0
3312,Serviços,performance,performance,0
3312,Serviços,duas,bug,3
3313,Suporte,pagamentos,pagamento,1
3313,Suporte,carregamento,carregamento,0
3313,Suporte,relatórios,relatorio,2
3313,Suporte,atendimento,atendimento,0
3314,Serviços,relatório,relatorio,1
3314,Serviços,erro,erro,0
3314,Serviços,suporte,suporte,0
3314,Serviços,pediu,pix,3
3315,Suporte,carregamento,carregamento,0
3315,Suporte,relatórios,relatorio,2
3315,Suporte,pagamento,pagamento,0
3315,Suporte,duas,bug,3
3315,Suporte,suporte,suporte,0
3315,Suporte,pediu,pix,3
3316,Suporte,suporte,suporte,0
3316,Suporte,pediu,pix,3
3316,Suporte,carregamento,carregamento,0
3316,Suporte,relatórios,relatorio,2
3316,Suporte,platafroma,plataforma,2
3317,Produto,consultar,consultor,1
3317,Produto,limite,limite,0
3317,Produto,performance,performance,0
3317,Produto,duas,bug,3
3317,Produto,suporte,suporte,0
3317,Produto,pediu,pix,3
3317,Produto,atendimento,atendimento,0
3317,Produto,consultar,consultor,1
3317,Produto,limite,limite,0
3317,Produto,erro,erro,0
3317,Produto,limite,limite,0
3317,Produto,carregamento,carregamento,0
3317,Produto,relatórios,relatorio,2
3318,Suporte,cartão,cartao,1
3318,Suporte,carregamento,carregamento,0
3318,Suporte,relatórios,relatorio,2
3319,Pós-venda,suporte,suporte,0
3319,Pós-venda,pediu,pix,3
3319,Pós-venda,onboarding,onboarding,0
3319,Pós-venda,consultar,consultor,1
3319,Pós-venda,limite,limite,0
3319,Pós-venda,erro,erro,0
3319,Pós-venda,limite,limite,0
3319,Pós-venda,consultar,consultor,1
3319,Pós-venda,limite,limite,0
3319,Pós-venda,onboarding,onboarding,0
3319,Pós-venda,duas,bug,3
3320,Suporte,suporte,suporte,0
3320,Suporte,pediu,pix,3
3320,Suporte,atendimento,atendimento,0
3320,Suporte,usabilidade,usabilidade,0
3320,Suporte,erro,erro,0
3320,Suporte,transferência,transferencia,1
3320,Suporte,transferência,transferencia,1
3320,Suporte,usabilidade,usabilidade,0
3320,Suporte,duas,bug,3
3321,Suporte,carregamento,carregamento,0
3321,Suporte,relatórios,relatorio,2
3321,Suporte,relatórios,relatorio,2
3321,Suporte,erro,erro,0
3321,Suporte,transferência,transferencia,1
3321,Suporte,transferência,transferencia,1
3321,Suporte,erro,erro,0
3321,Suporte,limite,limite,0
3321,Suporte,relatórios,relatorio,2
3321,Suporte,bugou,bug,2
3322,Suporte,relatórios,relatorio,2
3322,Suporte,relatórios,relatorio,2
3322,Suporte,atendimento,atendimento,0
3322,Suporte,sitema,sistema,1
3322,Suporte,ploblema,problema,1
3323,Suporte,consultar,consultor,1
3323,Suporte,limite,limite,0
3323,Suporte,erro,erro,0
3323,Suporte,pagamentos,pagamento,1
3323,Suporte,consultar,consultor,1
3323,Suporte,limite,limite,0
3323,Suporte,duas,bug,3
3323,Suporte,erro,erro,0
3323,Suporte,consultar,consultor,1
3323,Suporte,limite,limite,0
3323,Suporte,carregamento,carregamento,0
3323,Suporte,relatórios,relatorio,2
3323,Suporte,probelma,problema,2
3324,Suporte,erro,erro,0
3324,Suporte,pagamento,pagamento,0
3325,Geral,carregamento,carregamento,0
3325,Geral,relatórios,relatorio,2
3325,Geral,atendimento,atendimento,0
3325,Geral,login,login,0
3326,Suporte,atendimento,atendimento,0
3326,Suporte,erro,erro,0
3326,Suporte,consultar,consultor,1
3326,Suporte,limite,limite,0
3326,Suporte,demoro,erro,3
3326,Suporte,platafroma,plataforma,2
3327,Pós-venda,relatórios,relatorio,2
3327,Pós-venda,carregamento,carregamento,0
3327,Pós-venda,relatórios,relatorio,2
3327,Pós-venda,platafroma,plataforma,2
3327,Pós-venda,probelma,problema,2
3328,Produto,consultar,consultor,1
3328,Produto,limite,limite,0
3328,Produto,erro,erro,0
3328,Produto,carregamento,carregamento,0
3328,Produto,relatórios,relatorio,2
3328,Produto,atendimento,atendimento,0
3329,Serviços,transferência,transferencia,1
3329,Serviços,dashboard,dashboard,0
3329,Serviços,duas,bug,3
3329,Serviços,erro,erro,0
3329,Serviços,transferência,transferencia,1
3329,Serviços,suporte,suporte,0
3329,Serviços,pediu,pix,3
3330,Serviços,suporte,suporte,0
3330,Serviços,pediu,pix,3
3331,Produto,carregamento,carregamento,0
3331,Produto,relatórios,relatorio,2
3331,Produto,atendimento,atendimento,0
3332,Produto,consultar,consultor,1
3332,Produto,saldo,saldo,0
3332,Produto,cartão,cartao,1
3332,Produto,duas,bug,3
3332,Produto,cartão,cartao,1
3333,Pós-venda,atendimento,atendimento,0
3333,Pós-venda,consultar,consultor,1
3333,Pós-venda,saldo,saldo,0
3333,Pós-venda,duas,bug,3
3333,Pós-venda,erro,erro,0
3333,Pós-venda,consultar,consultor,1
3333,Pós-venda,saldo,saldo,0
3333,Pós-venda,suporte,suporte,0
3333,Pós-venda,pediu,pix,3
3333,Pós-venda,consultar,consultor,1
3333,Pós-venda,saldo,saldo,0
3333,Pós-venda,erro,erro,0
3333,Pós-venda,integração,integracao,2
3334,Serviços,suporte,suporte,0
3334,Serviços,pediu,pix,3
3335,Suporte,integrar,integracao,3
3335,Suporte,sistema,sistema,0
3335,Suporte,erro,erro,0
3335,Suporte,cartão,cartao,1
3335,Suporte,carregamento,carregamento,0
3335,Suporte,relatórios,relatorio,2
3335,Suporte,suporte,suporte,0
3335,Suporte,pediu,pix,3
3335,Suporte,erro,erro,0
3335,Suporte,integrar,integracao,3
3335,Suporte,sistema,sistema,0
3336,Produto,atendimento,atendimento,0
3336,Produto,transferência,transferencia,1
3336,Produto,erro,erro,0
3336,Produto,performance,performance,0
3336,Produto,carregamento,carregamento,0
3336,Produto,relatórios,relatorio,2
3336,Produto,suporte,suporte,0
3336,Produto,pediu,pix,3
3336,Produto,probelma,problema,2
3337,Suporte,suporte,suporte,0
3337,Suporte,pediu,pix,3
3337,Suporte,onboarding,onboarding,0
3337,Suporte,naum,api,3
3337,Suporte,ploblema,problema,1
3339,Produto,transferência,transferencia,1
3339,Produto,onboarding,onboarding,0
3339,Produto,duas,bug,3
3339,Produto,onboarding,onboarding,0
3339,Produto,erro,erro,0
3339,Produto,transferência,transferencia,1
3339,Produto,onboarding,onboarding,0
3339,Produto,atendimento,atendimento,0
3341,Suporte,cadastro,cadastro,0
3341,Suporte,pagamento,pagamento,0
3341,Suporte,erro,erro,0
3341,Suporte,extrato,extrato,0
3342,Produto,atendimento,atendimento,0
3342,Produto,dashboard,dashboard,0
3342,Produto,transferência,transferencia,1
3342,Produto,erro,erro,0
3342,Produto,limite,limite,0
3342,Produto,dashboard,dashboard,0
3342,Produto,ploblema,problema,1
3343,Produto,atendimento,atendimento,0
3343,Produto,consultar,consultor,1
3343,Produto,limite,limite,0
3343,Produto,erro,erro,0
3343,Produto,usabilidade,usabilidade,0
3344,Geral,cadastro,cadastro,0
3344,Geral,duas,bug,3
3346,Geral,carregamento,carregamento,0
3346,Geral,relatórios,relatorio,2
3346,Geral,atendimento,atendimento,0
3347,Geral,boleto,boleto,0
3347,Geral,duas,bug,3
3347,Geral,boleto,boleto,0
3347,Geral,erro,erro,0
3347,Geral,performance,performance,0
3348,Suporte,atendimento,atendimento,0
3348,Suporte,limite,limite,0
3348,Suporte,carregamento,carregamento,0
3348,Suporte,relatórios,relatorio,2
3348,Suporte,pagamento,pagamento,0
3348,Suporte,limite,limite,0
3348,Suporte,duas,bug,3
3348,Suporte,limite,limite,0
3349,Suporte,atendimento,atendimento,0
3350,Suporte,suporte,suporte,0
3350,Suporte,pediu,pix,3
3350,Suporte,carregamento,carregamento,0
3350,Suporte,relatórios,relatorio,2
3350,Suporte,bugou,bug,2
3351,Serviços,transferência,transferencia,1
3351,Serviços,pagamentos,pagamento,1
3351,Serviços,duas,bug,3
3351,Serviços,pagamentos,pagamento,1
3352,Suporte,relatórios,relatorio,2
3352,Suporte,carregamento,carregamento,0
3352,Suporte,relatórios,relatorio,2
3352,Suporte,integrar,integracao,3
3352,Suporte,sistema,sistema,0
3352,Suporte,relatórios,relatorio,2
3352,Suporte,duas,bug,3
3353,Produto,relatório,relatorio,1
3353,Produto,extrato,extrato,0
3353,Produto,duas,bug,3
3353,Produto,relatório,relatorio,1
3353,Produto,erro,erro,0
3353,Produto,cadastro,cadastro,0
3353,Produto,probelma,problema,2
3355,Serviços,atendimento,atendimento,0
3355,Serviços,suporte,suporte,0
3355,Serviços,pediu,pix,3
3355,Serviços,consultar,consultor,1
3355,Serviços,limite,limite,0
3355,Serviços,erro,erro,0
3355,Serviços,extrato,extrato,0
3356,Suporte,suporte,suporte,0
3356,Suporte,pediu,pix,3
3357,Suporte,suporte,suporte,0
3357,Suporte,pediu,pix,3
3357,Suporte,erro,erro,0
3357,Suporte,consultar,consultor,1
3357,Suporte,limite,limite,0
3357,Suporte,atendimento,atendimento,0
3357,Suporte,extrato,extrato,0
3357,Suporte,extrato,extrato,0
3357,Suporte,consultar,consultor,1
3357,Suporte,limite,limite,0
3357,Suporte,erro,erro,0
3357,Suporte,cadastro,cadastro,0
3358,Produto,atendimento,atendimento,0
3358,Produto,erro,erro,0
3358,Produto,boleto,boleto,0
3358,Produto,boleto,boleto,0
3358,Produto,erro,erro,0
3358,Produto,extrato,extrato,0
3358,Produto,suporte,suporte,0
3358,Produto,pediu,pix,3
3358,Produto,atendimnto,atendimento,1
3358,Produto,demoro,erro,3
3358,Produto,sitema,sistema,1
3359,Produto,nada,api,3
3360,Serviços,carregamento,carregamento,0
3360,Serviços,relatórios,relatorio,2
3360,Serviços,suporte,suporte,0
3360,Serviços,pediu,pix,3
3360,Serviços,consultar,consultor,1
3360,Serviços,limite,limite,0
3360,Serviços,duas,bug,3
3361,Pós-venda,performance,performance,0
3361,Pós-venda,atendimento,atendimento,0
3361,Pós-venda,integrar,integracao,3
3361,Pós-venda,sistema,sistema,0
3361,Pós-venda,erro,erro,0
3361,Pós-venda,pagamentos,pagamento,1
3362,Suporte,suporte,suporte,0
3362,Suporte,pediu,pix,3
3362,Suporte,cadastro,cadastro,0
3362,Suporte,erro,erro,0
3362,Suporte,dashboard,dashboard,0
3362,Suporte,platafroma,plataforma,2
3362,Suporte,naum,api,3
3363,Suporte,transferência,transferencia,1
3363,Suporte,duas,bug,3
3363,Suporte,transferência,transferencia,1
3363,Suporte,erro,erro,0
3363,Suporte,relatórios,relatorio,2
3363,Suporte,ploblema,problema,1
3364,Geral,erro,erro,0
3364,Geral,integrar,integracao,3
3364,Geral,sistema,sistema,0
3364,Geral,suporte,suporte,0
3364,Geral,pediu,pix,3
3365,Geral,atendimento,atendimento,0
3365,Geral,consultar,consultor,1
3365,Geral,limite,limite,0
3365,Geral,erro,erro,0
3365,Geral,integração,integracao,2
3365,Geral,consultar,consultor,1
3365,Geral,limite,limite,0
3365,Geral,limite,limite,0
3365,Geral,duas,bug,3
3365,Geral,suporte,suporte,0
3365,Geral,pediu,pix,3
3365,Geral,carregamento,carregamento,0
3365,Geral,relatórios,relatorio,2
3366,Serviços,relatório,relatorio,1
3366,Serviços,limite,limite,0
3366,Serviços,duas,bug,3
3366,Serviços,limite,limite,0
3366,Serviços,suporte,suporte,0
3366,Serviços,pediu,pix,3
3366,Serviços,erro,erro,0
3366,Serviços,relatório,relatorio,1
3366,Serviços,limite,limite,0
3366,Serviços,sitema,sistema,1
3366,Serviços,bugou,bug,2
3367,Serviços,suporte,suporte,0
3367,Serviços,pediu,pix,3
3367,Serviços,consultar,consultor,1
3367,Serviços,saldo,saldo,0
3367,Serviços,erro,erro,0
3367,Serviços,cadastro,cadastro,0
3367,Serviços,erro,erro,0
3367,Serviços,consultar,consultor,1
3367,Serviços,saldo,saldo,0
3367,Serviços,usabilidade,usabilidade,0
3368,Suporte,probelma,problema,2
3368,Suporte,bugou,bug,2
3369,Produto,cadastro,cadastro,0
3369,Produto,cadastro,cadastro,0
3369,Produto,consultar,consultor,1
3369,Produto,limite,limite,0
3369,Produto,cadastro,cadastro,0
3369,Produto,duas,bug,3
3369,Produto,atendimento,atendimento,0
3369,Produto,carregamento,carregamento,0
3369,Produto,relatórios,relatorio,2
3370,Suporte,erro,erro,0
3370,Suporte,cadastro,cadastro,0
3370,Suporte,cadastro,cadastro,0
3370,Suporte,pagamentos,pagamento,1
3370,Suporte,duas,bug,3
3370,Suporte,pagamentos,pagamento,1
3370,Suporte,demoro,erro,3
3370,Suporte,sitema,sistema,1
3371,Suporte,carregamento,carregamento,0
3371,Suporte,relatórios,relatorio,2
3372,Serviços,suporte,suporte,0
3372,Serviços,pediu,pix,3
3372,Serviços,cadastro,cadastro,0
3372,Serviços,duas,bug,3
3372,Serviços,demoro,erro,3
3372,Serviços,atendimnto,atendimento,1
3373,Suporte,suporte,suporte,0
3373,Suporte,pediu,pix,3
3373,Suporte,boleto,boleto,0
3373,Suporte,extrato,extrato,0
3373,Suporte,duas,bug,3
3374,Pós-venda,boleto,boleto,0
3374,Pós-venda,erro,erro,0
3374,Pós-venda,onboarding,onboarding,0
3374,Pós-venda,carregamento,carregamento,0
3374,Pós-venda,relatórios,relatorio,2
3374,Pós-venda,boleto,boleto,0
3374,Pós-venda,duas,bug,3
3374,Pós-venda,suporte,suporte,0
3374,Pós-venda,pediu,pix,3
3375,Suporte,integração,integracao,2
3375,Suporte,pagamento,pagamento,0
3375,Suporte,erro,erro,0
3375,Suporte,pagamento,pagamento,0
3375,Suporte,integração,integracao,2
3375,Suporte,duas,bug,3
3375,Suporte,atendimento,atendimento,0
3376,Suporte,nada,api,3
3377,Suporte,erro,erro,0
3377,Suporte,transferência,transferencia,1
3377,Suporte,atendimento,atendimento,0
3377,Suporte,probelma,problema,2
3378,Suporte,boleto,boleto,0
3378,Suporte,cadastro,cadastro,0
3378,Suporte,duas,bug,3
3378,Suporte,carregamento,carregamento,0
3378,Suporte,relatórios,relatorio,2
3378,Suporte,cadastro,cadastro,0
3379,Suporte,erro,erro,0
3379,Suporte,transferência,transferencia,1
3379,Suporte,cartão,cartao,1
3381,Produto,consultar,consultor,1
3381,Produto,saldo,saldo,0
3381,Produto,duas,bug,3
3381,Produto,erro,erro,0
3381,Produto,consultar,consultor,1
3381,Produto,saldo,saldo,0
3382,Serviços,cartão,cartao,1
3382,Serviços,suporte,suporte,0
3382,Serviços,pediu,pix,3
3382,Serviços,carregamento,carregamento,0
3382,Serviços,relatórios,relatorio,2
3383,Suporte,atendimento,atendimento,0
3383,Suporte,erro,erro,0
3383,Suporte,relatório,relatorio,1
3383,Suporte,platafroma,plataforma,2
3383,Suporte,ploblema,problema,1
3383,Suporte,sitema,sistema,1
3384,Serviços,cadastro,cadastro,0
3384,Serviços,cadastro,cadastro,0
3385,Geral,nada,api,3
3387,Pós-venda,boleto,boleto,0
3387,Pós-venda,erro,erro,0
3387,Pós-venda,performance,performance,0
3387,Pós-venda,erro,erro,0
3387,Pós-venda,boleto,boleto,0
3387,Pós-venda,bugou,bug,2
3387,Pós-venda,atendimnto,atendimento,1
3388,Geral,atendimento,atendimento,0
3388,Geral,performance,performance,0
3388,Geral,performance,performance,0
3390,Suporte,transferência,transferencia,1
3390,Suporte,erro,erro,0
3390,Suporte,pagamentos,pagamento,1
3390,Suporte,performance,performance,0
3390,Suporte,atendimento,atendimento,0
3390,Suporte,transferência,transferencia,1
3390,Suporte,performance,performance,0
3390,Suporte,duas,bug,3
3390,Suporte,sitema,sistema,1
3391,Produto,consultar,consultor,1
3391,Produto,limite,limite,0
3391,Produto,cartão,cartao,1
3391,Produto,duas,bug,3
3391,Produto,cartão,cartao,1
3391,Produto,probelma,problema,2
3391,Produto,naum,api,3
3392,Produto,cartão,cartao,1
3392,Produto,ploblema,problema,1
3392,Produto,platafroma,plataforma,2
3393,Serviços,atendimento,atendimento,0
3393,Serviços,cadastro,cadastro,0
3393,Serviços,erro,erro,0
3393,Serviços,login,login,0
3393,Serviços,ploblema,problema,1
3394,Serviços,suporte,suporte,0
3394,Serviços,pediu,pix,3
3394,Serviços,carregamento,carregamento,0
3394,Serviços,relatórios,relatorio,2
3394,Serviços,atendimento,atendimento,0
3394,Serviços,erro,erro,0
3394,Serviços,consultar,consultor,1
3394,Serviços,saldo,saldo,0
3394,Serviços,integração,integracao,2
3395,Produto,limite,limite,0
3395,Produto,cadastro,cadastro,0
3395,Produto,limite,limite,0
3395,Produto,duas,bug,3
3395,Produto,atendimento,atendimento,0
3395,Produto,carregamento,carregamento,0
3395,Produto,relatórios,relatorio,2
3396,Serviços,atendimento,atendimento,0
3396,Serviços,carregamento,carregamento,0
3396,Serviços,relatórios,relatorio,2
3396,Serviços,bugou,bug,2
3397,Suporte,limite,limite,0
3397,Suporte,carregamento,carregamento,0
3397,Suporte,relatórios,relatorio,2
3398,Suporte,erro,erro,0
3398,Suporte,integrar,integracao,3
3398,Suporte,sistema,sistema,0
3398,Suporte,ploblema,problema,1
3399,Suporte,boleto,boleto,0
3399,Suporte,relatórios,relatorio,2
3399,Suporte,duas,bug,3
3399,Suporte,atendimento,atendimento,0
3399,Suporte,carregamento,carregamento,0
3399,Suporte,relatórios,relatorio,2
3399,Suporte,erro,erro,0
3399,Suporte,boleto,boleto,0
3399,Suporte,relatórios,relatorio,2
3399,Suporte,bugou,bug,2
3400,Serviços,erro,erro,0
3400,Serviços,relatório,relatorio,1
3400,Serviços,pagamentos,pagamento,1
3400,Serviços,ploblema,problema,1
3400,Serviços,naum,api,3
3401,Produto,erro,erro,0
3401,Produto,consultar,consultor,1
3401,Produto,limite,limite,0
3401,Produto,usabilidade,usabilidade,0
3401,Produto,suporte,suporte,0
3401,Produto,pediu,pix,3
3402,Produto,erro,erro,0
3402,Produto,cadastro,cadastro,0
3402,Produto,cadastro,cadastro,0
3402,Produto,erro,erro,0
3402,Produto,cadastro,cadastro,0
3402,Produto,suporte,suporte,0
3402,Produto,pediu,pix,3
3402,Produto,cadastro,cadastro,0
3402,Produto,pagamentos,pagamento,1
3402,Produto,duas,bug,3
3402,Produto,atendimento,atendimento,0
3402,Produto,atendimnto,atendimento,1
3402,Produto,sitema,sistema,1
3403,Produto,suporte,suporte,0
3403,Produto,pediu,pix,3
3403,Produto,integrar,integracao,3
3403,Produto,sistema,sistema,0
3403,Produto,cartão,cartao,1
